Energy (eV),DOS,Intg. DOS
-14.34678,0.0,0.0
-14.330141,0.0,0.0
-14.313503,0.0,0.0
-14.296864,0.0,0.0
-14.280226,0.0,0.0
-14.263587,0.0,0.0
-14.246948,0.0,0.0
-14.23031,0.0,0.0
-14.213671,0.0,0.0
-14.197033,0.0,0.0
-14.180394,0.0,0.0
-14.163756,0.0,0.0
-14.147117,0.0,0.0
-14.130479,0.0,0.0
-14.11384,0.0,0.0
-14.097201,0.0,0.0
-14.080563,0.0,0.0
-14.063924,0.0,0.0
-14.047286,0.0,0.0
-14.030647,0.0,0.0
-14.014009,0.0,0.0
-13.99737,0.0,0.0
-13.980732,0.0,0.0
-13.964093,0.0,0.0
-13.947454,0.0,0.0
-13.930816,0.0,0.0
-13.914177,0.0,0.0
-13.897539,0.0,0.0
-13.8809,0.0,0.0
-13.864262,0.0,0.0
-13.847623,0.0,0.0
-13.830985,0.0,0.0
-13.814346,0.0,0.0
-13.797707,0.0,0.0
-13.781069,0.0,0.0
-13.76443,0.0,0.0
-13.747792,0.0,0.0
-13.731153,0.0,0.0
-13.714515,0.0,0.0
-13.697876,0.0,0.0
-13.681238,0.0,0.0
-13.664599,0.0,0.0
-13.64796,0.0,0.0
-13.631322,0.0,0.0
-13.614683,0.0,0.0
-13.598045,0.0,0.0
-13.581406,0.0,0.0
-13.564768,0.0,0.0
-13.548129,0.0,0.0
-13.531491,0.0,0.0
-13.514852,0.0,0.0
-13.498213,0.0,0.0
-13.481575,0.0,0.0
-13.464936,0.0,0.0
-13.448298,0.0,0.0
-13.431659,0.0,0.0
-13.415021,0.0,0.0
-13.398382,0.0,0.0
-13.381744,0.0,0.0
-13.365105,0.0,0.0
-13.348466,0.0,0.0
-13.331828,0.0,0.0
-13.315189,0.0,0.0
-13.298551,0.0,0.0
-13.281912,0.0,0.0
-13.265274,0.0,0.0
-13.248635,0.0,0.0
-13.231997,0.0,0.0
-13.215358,0.0,0.0
-13.198719,0.0,0.0
-13.182081,0.0,0.0
-13.165442,0.0,0.0
-13.148804,0.0,0.0
-13.132165,0.0,0.0
-13.115527,0.0,0.0
-13.098888,0.0,0.0
-13.08225,0.0,0.0
-13.065611,0.0,0.0
-13.048972,0.0,0.0
-13.032334,0.0,0.0
-13.015695,0.0,0.0
-12.999057,0.0,0.0
-12.982418,0.0,0.0
-12.96578,0.0,0.0
-12.949141,0.0,0.0
-12.932503,0.0,0.0
-12.915864,0.0,0.0
-12.899226,0.0,0.0
-12.882587,0.0,0.0
-12.865948,0.0,0.0
-12.84931,0.0,0.0
-12.832671,0.0,0.0
-12.816033,0.0,0.0
-12.799394,0.0,0.0
-12.782756,0.0,0.0
-12.766117,0.0,0.0
-12.749479,0.0,0.0
-12.73284,0.0,0.0
-12.716201,0.0,0.0
-12.699563,0.0,0.0
-12.682924,0.0,0.0
