Energy (eV),COHP,Int. COHP
-12.280881,0.0,0.0
-12.261288,0.0,0.0
-12.24156,0.0,0.0
-12.221968,0.0,0.0
-12.202239,0.0,0.0
-12.182647,0.0,0.0
-12.162919,0.0,0.0
-12.143326,0.0,0.0
-12.123598,0.0,0.0
-12.104005,0.0,0.0
-12.084277,0.0,0.0
-12.064685,0.0,0.0
-12.044956,0.0,0.0
-12.025364,0.0,0.0
-12.005635,0.0,0.0
-11.986043,0.0,0.0
-11.966315,0.0,0.0
-11.946722,0.0,0.0
-11.926994,0.0,0.0
-11.907402,0.0,0.0
-11.887673,0.0,0.0
-11.867945,0.0,0.0
-11.848352,0.0,0.0
-11.828624,0.0,0.0
-11.809032,0.0,0.0
-11.789303,0.0,0.0
-11.769711,0.0,0.0
-11.749982,0.0,0.0
-11.73039,0.0,0.0
-11.710662,0.0,0.0
-11.691069,0.0,0.0
-11.671341,0.0,0.0
-11.651749,0.0,0.0
-11.63202,0.0,0.0
-11.612428,0.0,0.0
-11.592699,0.0,0.0
-11.573107,0.0,0.0
-11.553379,0.0,0.0
-11.533786,0.0,0.0
-11.514058,0.0,0.0
-11.49433,0.0,0.0
-11.474737,0.0,0.0
-11.455009,0.0,0.0
-11.435416,0.0,0.0
-11.415688,0.0,0.0
-11.396096,0.0,0.0
-11.376367,0.0,0.0
-11.356775,0.0,0.0
-11.337046,0.0,0.0
-11.317454,0.0,0.0
-11.297726,0.0,0.0
-11.278133,0.0,0.0
-11.258405,0.0,0.0
-11.238813,0.0,0.0
-11.219084,0.0,0.0
-11.199492,0.0,0.0
-11.179763,0.0,0.0
-11.160171,0.0,0.0
-11.140443,0.0,0.0
-11.12085,0.0,0.0
-11.101122,0.0,0.0
-11.081393,0.0,0.0
-11.061801,0.0,0.0
-11.042073,0.0,0.0
-11.02248,0.0,0.0
-11.002752,0.0,0.0
-10.98316,0.0,0.0
-10.963431,0.0,0.0
-10.943839,0.0,0.0
-10.92411,0.0,0.0
-10.904518,0.0,0.0
-10.88479,0.0,0.0
-10.865197,0.0,0.0
-10.845469,0.00102,1e-06
-10.825877,0.013822,0.000177
-10.806148,0.01976,0.000521
-10.786556,0.025156,0.000966
