Energy (eV),DOS,Intg. DOS
-13.761908,0.0,0.0
-13.74527,0.0,0.0
-13.728631,0.0,0.0
-13.711992,0.0,0.0
-13.695354,0.0,0.0
-13.678715,0.0,0.0
-13.662077,0.0,0.0
-13.645438,0.0,0.0
-13.6288,0.0,0.0
-13.612161,0.0,0.0
-13.595523,0.0,0.0
-13.578884,0.0,0.0
-13.562245,0.0,0.0
-13.545607,0.0,0.0
-13.528968,0.0,0.0
-13.51233,0.0,0.0
-13.495691,0.0,0.0
-13.479053,0.0,0.0
-13.462414,0.0,0.0
-13.445776,0.0,0.0
-13.429137,0.0,0.0
-13.412498,0.0,0.0
-13.39586,0.0,0.0
-13.379221,0.0,0.0
-13.362583,0.0,0.0
-13.345944,0.0,0.0
-13.329306,0.0,0.0
-13.312667,0.0,0.0
-13.296029,0.0,0.0
-13.27939,0.0,0.0
-13.262751,0.0,0.0
-13.246113,0.0,0.0
-13.229474,0.0,0.0
-13.212836,0.0,0.0
-13.196197,0.0,0.0
-13.179559,0.0,0.0
-13.16292,0.0,0.0
-13.146282,0.0,0.0
-13.129643,0.0,0.0
-13.113004,0.0,0.0
-13.096366,0.0,0.0
-13.079727,0.0,0.0
-13.063089,0.0,0.0
-13.04645,0.0,0.0
-13.029812,0.0,0.0
-13.013173,0.0,0.0
-12.996535,0.0,0.0
-12.979896,0.0,0.0
-12.963257,0.0,0.0
-12.946619,0.0,0.0
-12.92998,0.0,0.0
-12.913342,0.0,0.0
-12.896703,0.0,0.0
-12.880065,0.0,0.0
-12.863426,0.0,0.0
-12.846788,0.0,0.0
-12.830149,0.0,0.0
-12.81351,0.0,0.0
-12.796872,0.0,0.0
-12.780233,0.0,0.0
-12.763595,0.0,0.0
-12.746956,0.0,0.0
-12.730318,0.0,0.0
-12.713679,0.0,0.0
-12.697041,0.0,0.0
-12.680402,0.0,0.0
-12.663764,0.0,0.0
-12.647125,0.0,0.0
-12.630486,0.0,0.0
-12.613848,0.0,0.0
-12.597209,0.0,0.0
-12.580571,0.0,0.0
-12.563932,0.0,0.0
-12.547294,0.0,0.0
-12.530655,0.0,0.0
-12.514017,0.0,0.0
-12.497378,0.0,0.0
-12.480739,0.0,0.0
-12.464101,0.0,0.0
-12.447462,0.0,0.0
-12.430824,0.0,0.0
-12.414185,0.0,0.0
-12.397547,0.0,0.0
-12.380908,0.0,0.0
-12.36427,0.0,0.0
-12.347631,0.0,0.0
-12.330992,0.0,0.0
-12.314354,0.0,0.0
-12.297715,0.0,0.0
-12.281077,0.0,0.0
-12.264438,0.0,0.0
-12.2478,0.0,0.0
-12.231161,0.0,0.0
-12.214523,0.0,0.0
-12.197884,0.0,0.0
-12.181245,0.0,0.0
-12.164607,0.0,0.0
-12.147968,0.0,0.0
-12.13133,0.0,0.0
-12.114691,0.0,0.0
-12.098053,0.0,0.0
-12.081414,0.0,0.0
-12.064776,0.0,0.0
-12.048137,0.0,0.0
-12.031498,0.0,0.0
-12.01486,0.0,0.0
-11.998221,0.0,0.0
-11.981583,0.0,0.0
-11.964944,0.0,0.0
-11.948306,0.0,0.0
-11.931667,0.0,0.0
-11.915029,0.0,0.0
-11.89839,0.0,0.0
-11.881751,0.0,0.0
-11.865113,0.0,0.0
-11.848474,0.0,0.0
-11.831836,0.0,0.0
-11.815197,0.0,0.0
-11.798559,0.0,0.0
-11.78192,0.0,0.0
-11.765282,0.0,0.0
-11.748643,0.0,0.0
-11.732004,0.0,0.0
-11.715366,0.0,0.0
-11.698727,0.0,0.0
-11.682089,0.0,0.0
-11.66545,0.0,0.0
-11.648812,0.0,0.0
-11.632173,0.0,0.0
-11.615535,0.0,0.0
-11.598896,0.0,0.0
-11.582257,0.0,0.0
-11.565619,0.0,0.0
-11.54898,0.0,0.0
-11.532342,0.0,0.0
-11.515703,0.0,0.0
-11.499065,0.0,0.0
