Energy (eV),DOS,Intg. DOS
-13.804408,0.0,0.0
-13.78777,0.0,0.0
-13.771131,0.0,0.0
-13.754493,0.0,0.0
-13.737854,0.0,0.0
-13.721216,0.0,0.0
-13.704577,0.0,0.0
-13.687938,0.0,0.0
-13.6713,0.0,0.0
-13.654661,0.0,0.0
-13.638023,0.0,0.0
-13.621384,0.0,0.0
-13.604746,0.0,0.0
-13.588107,0.0,0.0
-13.571469,0.0,0.0
-13.55483,0.0,0.0
-13.538191,0.0,0.0
-13.521553,0.0,0.0
-13.504914,0.0,0.0
-13.488276,0.0,0.0
-13.471637,0.0,0.0
-13.454999,0.0,0.0
-13.43836,0.0,0.0
-13.421722,0.0,0.0
-13.405083,0.0,0.0
-13.388444,0.0,0.0
-13.371806,0.0,0.0
-13.355167,0.0,0.0
-13.338529,0.0,0.0
-13.32189,0.0,0.0
-13.305252,0.0,0.0
-13.288613,0.0,0.0
-13.271975,0.0,0.0
-13.255336,0.0,0.0
-13.238698,0.0,0.0
-13.222059,0.0,0.0
-13.20542,0.0,0.0
-13.188782,0.0,0.0
-13.172143,0.0,0.0
-13.155505,0.0,0.0
-13.138866,0.0,0.0
-13.122228,0.0,0.0
-13.105589,0.0,0.0
-13.088951,0.0,0.0
-13.072312,0.0,0.0
-13.055673,0.0,0.0
-13.039035,0.0,0.0
-13.022396,0.0,0.0
-13.005758,0.0,0.0
-12.989119,0.0,0.0
-12.972481,0.0,0.0
-12.955842,0.0,0.0
-12.939204,0.0,0.0
-12.922565,0.0,0.0
-12.905926,0.0,0.0
-12.889288,0.0,0.0
-12.872649,0.0,0.0
-12.856011,0.0,0.0
-12.839372,0.0,0.0
-12.822734,0.0,0.0
-12.806095,0.0,0.0
-12.789457,0.0,0.0
-12.772818,0.0,0.0
-12.756179,0.0,0.0
-12.739541,0.0,0.0
-12.722902,0.0,0.0
-12.706264,0.0,0.0
-12.689625,0.0,0.0
-12.672987,0.0,0.0
-12.656348,0.0,0.0
-12.63971,0.0,0.0
-12.623071,0.0,0.0
-12.606432,0.0,0.0
-12.589794,0.0,0.0
-12.573155,0.0,0.0
-12.556517,0.0,0.0
-12.539878,0.0,0.0
-12.52324,0.0,0.0
-12.506601,0.0,0.0
-12.489963,0.0,0.0
-12.473324,0.0,0.0
-12.456685,0.0,0.0
-12.440047,0.0,0.0
-12.423408,0.0,0.0
-12.40677,0.0,0.0
-12.390131,0.0,0.0
-12.373493,0.0,0.0
-12.356854,0.0,0.0
-12.340216,0.0,0.0
-12.323577,0.0,0.0
-12.306938,0.0,0.0
-12.2903,0.0,0.0
-12.273661,0.0,0.0
-12.257023,0.0,0.0
