Energy (eV),DOS,Intg. DOS
-13.617942,0.0,0.0
-13.601304,0.0,0.0
-13.584665,0.0,0.0
-13.568027,0.0,0.0
-13.551388,0.0,0.0
-13.53475,0.0,0.0
-13.518111,0.0,0.0
-13.501473,0.0,0.0
-13.484834,0.0,0.0
-13.468195,0.0,0.0
-13.451557,0.0,0.0
-13.434918,0.0,0.0
-13.41828,0.0,0.0
-13.401641,0.0,0.0
-13.385003,0.0,0.0
-13.368364,0.0,0.0
-13.351726,0.0,0.0
-13.335087,0.0,0.0
-13.318448,0.0,0.0
-13.30181,0.0,0.0
-13.285171,0.0,0.0
-13.268533,0.0,0.0
-13.251894,0.0,0.0
-13.235256,0.0,0.0
-13.218617,0.0,0.0
-13.201979,0.0,0.0
-13.18534,0.0,0.0
-13.168701,0.0,0.0
-13.152063,0.0,0.0
-13.135424,0.0,0.0
-13.118786,0.0,0.0
-13.102147,0.0,0.0
-13.085509,0.0,0.0
-13.06887,0.0,0.0
-13.052232,0.0,0.0
-13.035593,0.0,0.0
-13.018954,0.0,0.0
-13.002316,0.0,0.0
-12.985677,0.0,0.0
-12.969039,0.0,0.0
-12.9524,0.0,0.0
-12.935762,0.0,0.0
-12.919123,0.0,0.0
-12.902485,0.0,0.0
-12.885846,0.0,0.0
-12.869208,0.0,0.0
-12.852569,0.0,0.0
-12.83593,0.0,0.0
-12.819292,0.0,0.0
-12.802653,0.0,0.0
-12.786015,0.0,0.0
-12.769376,0.0,0.0
-12.752738,0.0,0.0
-12.736099,0.0,0.0
-12.719461,0.0,0.0
-12.702822,0.0,0.0
-12.686183,0.0,0.0
-12.669545,0.0,0.0
-12.652906,0.0,0.0
-12.636268,0.0,0.0
-12.619629,0.0,0.0
-12.602991,0.0,0.0
-12.586352,0.0,0.0
-12.569714,0.0,0.0
-12.553075,0.0,0.0
-12.536436,0.0,0.0
-12.519798,0.0,0.0
-12.503159,0.0,0.0
-12.486521,0.0,0.0
-12.469882,0.0,0.0
-12.453244,0.0,0.0
-12.436605,0.0,0.0
-12.419967,0.0,0.0
-12.403328,0.0,0.0
-12.386689,0.0,0.0
-12.370051,0.0,0.0
-12.353412,0.0,0.0
-12.336774,0.0,0.0
-12.320135,0.0,0.0
-12.303497,0.0,0.0
-12.286858,0.0,0.0
-12.27022,0.0,0.0
-12.253581,0.0,0.0
-12.236942,0.0,0.0
-12.220304,0.0,0.0
-12.203665,0.0,0.0
-12.187027,0.0,0.0
-12.170388,0.0,0.0
-12.15375,0.0,0.0
-12.137111,0.0,0.0
-12.120473,0.0,0.0
-12.103834,0.0,0.0
-12.087195,0.0,0.0
-12.070557,0.0,0.0
-12.053918,0.0,0.0
-12.03728,0.0,0.0
-12.020641,0.0,0.0
-12.004003,0.0,0.0
-11.987364,0.0,0.0
-11.970726,0.0,0.0
-11.954087,0.0,0.0
-11.937448,0.0,0.0
-11.92081,0.0,0.0
-11.904171,0.0,0.0
-11.887533,0.0,0.0
-11.870894,0.0,0.0
-11.854256,0.0,0.0
-11.837617,0.0,0.0
-11.820979,0.0,0.0
-11.80434,0.0,0.0
-11.787701,0.0,0.0
-11.771063,0.0,0.0
-11.754424,0.0,0.0
-11.737786,0.0,0.0
-11.721147,0.0,0.0
-11.704509,0.0,0.0
-11.68787,0.0,0.0
-11.671232,0.0,0.0
-11.654593,0.0,0.0
-11.637954,0.0,0.0
-11.621316,0.0,0.0
-11.604677,0.0,0.0
-11.588039,0.0,0.0
-11.5714,0.0,0.0
-11.554762,0.0,0.0
-11.538123,0.0,0.0
-11.521485,0.0,0.0
-11.504846,0.0,0.0
-11.488207,0.0,0.0
-11.471569,0.0,0.0
-11.45493,0.0,0.0
-11.438292,0.0,0.0
-11.421653,0.0,0.0
-11.405015,0.0,0.0
-11.388376,0.0,0.0
-11.371738,0.0,0.0
-11.355099,0.0,0.0
-11.33846,0.0,0.0
-11.321822,0.0,0.0
-11.305183,0.0,0.0
-11.288545,0.0,0.0
-11.271906,0.0,0.0
-11.255268,0.0,0.0
-11.238629,0.0,0.0
-11.221991,0.0,0.0
-11.205352,0.0,0.0
-11.188713,0.0,0.0
-11.172075,0.0,0.0
-11.155436,0.0,0.0
-11.138798,0.0,0.0
-11.122159,0.0,0.0
-11.105521,0.0,0.0
-11.088882,0.0,0.0
-11.072244,0.0,0.0
-11.055605,0.0,0.0
-11.038966,0.0,0.0
-11.022328,0.0,0.0
-11.005689,0.0,0.0
-10.989051,0.0,0.0
-10.972412,0.0,0.0
-10.955774,0.0,0.0
-10.939135,0.0,0.0
-10.922497,0.0,0.0
-10.905858,0.0,0.0
-10.889219,0.0,0.0
-10.872581,0.0,0.0
-10.855942,0.0,0.0
-10.839304,0.037639,0.000328
-10.822665,0.066125,0.001194
-10.806027,0.077704,0.002368
-10.789388,0.094235,0.003811
-10.77275,0.103416,0.005459
-10.756111,0.116609,0.007282
-10.739472,0.128917,0.009333
-10.722834,0.159476,0.011718
-10.706195,0.152901,0.014418
-10.689557,0.148808,0.016907
-10.672918,0.155888,0.019486
-10.65628,0.149257,0.022104
-10.639641,0.198517,0.02458
-10.623003,0.259279,0.02828
-10.606364,0.179672,0.031681
-10.589726,0.269289,0.035481
-10.573087,0.246782,0.039678
-10.556448,0.272807,0.043881
-10.53981,0.283953,0.048324
-10.523171,0.304128,0.05318
-10.506533,0.287226,0.058136
-10.489894,0.24842,0.06252
-10.473256,0.146432,0.065748
-10.456617,0.077613,0.067537
-10.439979,0.065259,0.068726
-10.42334,0.08155,0.069998
