Energy (eV),DOS,Intg. DOS
-13.617942,0.0,0.0
-13.601304,0.0,0.0
-13.584665,0.0,0.0
-13.568027,0.0,0.0
-13.551388,0.0,0.0
-13.53475,0.0,0.0
-13.518111,0.0,0.0
-13.501473,0.0,0.0
-13.484834,0.0,0.0
-13.468195,0.0,0.0
-13.451557,0.0,0.0
-13.434918,0.0,0.0
-13.41828,0.0,0.0
-13.401641,0.0,0.0
-13.385003,0.0,0.0
-13.368364,0.0,0.0
-13.351726,0.0,0.0
-13.335087,0.0,0.0
-13.318448,0.0,0.0
-13.30181,0.0,0.0
-13.285171,0.0,0.0
-13.268533,0.0,0.0
-13.251894,0.0,0.0
-13.235256,0.0,0.0
-13.218617,0.0,0.0
-13.201979,0.0,0.0
-13.18534,0.0,0.0
-13.168701,0.0,0.0
-13.152063,0.0,0.0
-13.135424,0.0,0.0
-13.118786,0.0,0.0
-13.102147,0.0,0.0
-13.085509,0.0,0.0
-13.06887,0.0,0.0
-13.052232,0.0,0.0
-13.035593,0.0,0.0
-13.018954,0.0,0.0
-13.002316,0.0,0.0
-12.985677,0.0,0.0
-12.969039,0.0,0.0
-12.9524,0.0,0.0
-12.935762,0.0,0.0
-12.919123,0.0,0.0
-12.902485,0.0,0.0
-12.885846,0.0,0.0
-12.869208,0.0,0.0
-12.852569,0.0,0.0
-12.83593,0.0,0.0
-12.819292,0.0,0.0
-12.802653,0.0,0.0
-12.786015,0.0,0.0
-12.769376,0.0,0.0
-12.752738,0.0,0.0
-12.736099,0.0,0.0
-12.719461,0.0,0.0
-12.702822,0.0,0.0
-12.686183,0.0,0.0
-12.669545,0.0,0.0
-12.652906,0.0,0.0
-12.636268,0.0,0.0
-12.619629,0.0,0.0
-12.602991,0.0,0.0
-12.586352,0.0,0.0
-12.569714,0.0,0.0
-12.553075,0.0,0.0
-12.536436,0.0,0.0
-12.519798,0.0,0.0
-12.503159,0.0,0.0
-12.486521,0.0,0.0
-12.469882,0.0,0.0
-12.453244,0.0,0.0
-12.436605,0.0,0.0
-12.419967,0.0,0.0
-12.403328,0.0,0.0
-12.386689,0.0,0.0
-12.370051,0.0,0.0
-12.353412,0.0,0.0
-12.336774,0.0,0.0
-12.320135,0.0,0.0
-12.303497,0.0,0.0
-12.286858,0.0,0.0
-12.27022,0.0,0.0
-12.253581,0.0,0.0
-12.236942,0.0,0.0
-12.220304,0.0,0.0
-12.203665,0.0,0.0
-12.187027,0.0,0.0
-12.170388,0.0,0.0
-12.15375,0.0,0.0
-12.137111,0.0,0.0
-12.120473,0.0,0.0
-12.103834,0.0,0.0
-12.087195,0.0,0.0
-12.070557,0.0,0.0
-12.053918,0.0,0.0
-12.03728,0.0,0.0
-12.020641,0.0,0.0
-12.004003,0.0,0.0
-11.987364,0.0,0.0
-11.970726,0.0,0.0
-11.954087,0.0,0.0
-11.937448,0.0,0.0
-11.92081,0.0,0.0
-11.904171,0.0,0.0
-11.887533,0.0,0.0
-11.870894,0.0,0.0
-11.854256,0.0,0.0
-11.837617,0.0,0.0
-11.820979,0.0,0.0
-11.80434,0.0,0.0
-11.787701,0.0,0.0
-11.771063,0.0,0.0
-11.754424,0.0,0.0
-11.737786,0.0,0.0
-11.721147,0.0,0.0
-11.704509,0.0,0.0
-11.68787,0.0,0.0
-11.671232,0.0,0.0
-11.654593,0.0,0.0
-11.637954,0.0,0.0
-11.621316,0.0,0.0
-11.604677,0.0,0.0
-11.588039,0.0,0.0
-11.5714,0.0,0.0
-11.554762,0.0,0.0
-11.538123,0.0,0.0
-11.521485,0.0,0.0
-11.504846,0.0,0.0
-11.488207,0.0,0.0
-11.471569,0.0,0.0
-11.45493,0.0,0.0
-11.438292,0.0,0.0
-11.421653,0.0,0.0
-11.405015,0.0,0.0
-11.388376,0.0,0.0
-11.371738,0.0,0.0
-11.355099,0.0,0.0
-11.33846,0.0,0.0
-11.321822,0.0,0.0
-11.305183,0.0,0.0
-11.288545,0.0,0.0
-11.271906,0.0,0.0
-11.255268,0.0,0.0
-11.238629,0.0,0.0
-11.221991,0.0,0.0
-11.205352,0.0,0.0
-11.188713,0.0,0.0
-11.172075,0.0,0.0
-11.155436,0.0,0.0
-11.138798,0.0,0.0
-11.122159,0.0,0.0
-11.105521,0.0,0.0
-11.088882,0.0,0.0
-11.072244,0.0,0.0
-11.055605,0.0,0.0
-11.038966,0.0,0.0
-11.022328,0.0,0.0
-11.005689,0.0,0.0
-10.989051,0.0,0.0
-10.972412,0.0,0.0
-10.955774,0.0,0.0
-10.939135,0.0,0.0
-10.922497,0.0,0.0
-10.905858,0.0,0.0
-10.889219,0.0,0.0
-10.872581,0.0,0.0
-10.855942,0.0,0.0
-10.839304,0.552282,0.004784
-10.822665,0.981328,0.017578
-10.806027,1.173183,0.03517
-10.789388,1.442064,0.057091
-10.77275,1.611604,0.082559
-10.756111,1.844206,0.111189
-10.739472,2.074665,0.143888
-10.722834,2.616058,0.182662
-10.706195,2.547901,0.227306
-10.689557,2.525206,0.269143
-10.672918,2.705412,0.313428
-10.65628,2.64538,0.35936
-10.639641,3.627259,0.403869
-10.623003,4.810515,0.472132
-10.606364,3.447174,0.536135
-10.589726,5.3488,0.61039
-10.573087,4.994659,0.694672
-10.556448,5.580715,0.780345
-10.53981,5.873844,0.872086
-10.523171,6.312877,0.972702
-10.506533,5.941972,1.075468
-10.489894,5.236381,1.166944
-10.473256,3.200402,1.235759
-10.456617,1.786097,1.275797
-10.439979,1.85155,1.306025
-10.42334,2.895093,1.345552
