Energy (eV),DOS,Intg. DOS
-13.617942,0.0,0.0
-13.601304,0.0,0.0
-13.584665,0.0,0.0
-13.568027,0.0,0.0
-13.551388,0.0,0.0
-13.53475,0.0,0.0
-13.518111,0.0,0.0
-13.501473,0.0,0.0
-13.484834,0.0,0.0
-13.468195,0.0,0.0
-13.451557,0.0,0.0
-13.434918,0.0,0.0
-13.41828,0.0,0.0
-13.401641,0.0,0.0
-13.385003,0.0,0.0
-13.368364,0.0,0.0
-13.351726,0.0,0.0
-13.335087,0.0,0.0
-13.318448,0.0,0.0
-13.30181,0.0,0.0
-13.285171,0.0,0.0
-13.268533,0.0,0.0
-13.251894,0.0,0.0
-13.235256,0.0,0.0
-13.218617,0.0,0.0
-13.201979,0.0,0.0
-13.18534,0.0,0.0
-13.168701,0.0,0.0
-13.152063,0.0,0.0
-13.135424,0.0,0.0
-13.118786,0.0,0.0
-13.102147,0.0,0.0
-13.085509,0.0,0.0
-13.06887,0.0,0.0
-13.052232,0.0,0.0
-13.035593,0.0,0.0
-13.018954,0.0,0.0
-13.002316,0.0,0.0
-12.985677,0.0,0.0
-12.969039,0.0,0.0
-12.9524,0.0,0.0
-12.935762,0.0,0.0
-12.919123,0.0,0.0
-12.902485,0.0,0.0
-12.885846,0.0,0.0
-12.869208,0.0,0.0
-12.852569,0.0,0.0
-12.83593,0.0,0.0
-12.819292,0.0,0.0
-12.802653,0.0,0.0
-12.786015,0.0,0.0
-12.769376,0.0,0.0
-12.752738,0.0,0.0
-12.736099,0.0,0.0
-12.719461,0.0,0.0
-12.702822,0.0,0.0
-12.686183,0.0,0.0
-12.669545,0.0,0.0
-12.652906,0.0,0.0
-12.636268,0.0,0.0
-12.619629,0.0,0.0
-12.602991,0.0,0.0
-12.586352,0.0,0.0
-12.569714,0.0,0.0
-12.553075,0.0,0.0
-12.536436,0.0,0.0
-12.519798,0.0,0.0
-12.503159,0.0,0.0
-12.486521,0.0,0.0
-12.469882,0.0,0.0
-12.453244,0.0,0.0
-12.436605,0.0,0.0
-12.419967,0.0,0.0
-12.403328,0.0,0.0
-12.386689,0.0,0.0
-12.370051,0.0,0.0
-12.353412,0.0,0.0
-12.336774,0.0,0.0
-12.320135,0.0,0.0
-12.303497,0.0,0.0
-12.286858,0.0,0.0
-12.27022,0.0,0.0
-12.253581,0.0,0.0
-12.236942,0.0,0.0
-12.220304,0.0,0.0
-12.203665,0.0,0.0
-12.187027,0.0,0.0
-12.170388,0.0,0.0
-12.15375,0.0,0.0
-12.137111,0.0,0.0
-12.120473,0.0,0.0
-12.103834,0.0,0.0
-12.087195,0.0,0.0
-12.070557,0.0,0.0
-12.053918,0.0,0.0
-12.03728,0.0,0.0
-12.020641,0.0,0.0
-12.004003,0.0,0.0
-11.987364,0.0,0.0
-11.970726,0.0,0.0
-11.954087,0.0,0.0
-11.937448,0.0,0.0
-11.92081,0.0,0.0
-11.904171,0.0,0.0
-11.887533,0.0,0.0
-11.870894,0.0,0.0
-11.854256,0.0,0.0
-11.837617,0.0,0.0
-11.820979,0.0,0.0
-11.80434,0.0,0.0
-11.787701,0.0,0.0
-11.771063,0.0,0.0
-11.754424,0.0,0.0
-11.737786,0.0,0.0
-11.721147,0.0,0.0
-11.704509,0.0,0.0
-11.68787,0.0,0.0
-11.671232,0.0,0.0
-11.654593,0.0,0.0
-11.637954,0.0,0.0
-11.621316,0.0,0.0
-11.604677,0.0,0.0
-11.588039,0.0,0.0
-11.5714,0.0,0.0
-11.554762,0.0,0.0
-11.538123,0.0,0.0
-11.521485,0.0,0.0
-11.504846,0.0,0.0
-11.488207,0.0,0.0
-11.471569,0.0,0.0
-11.45493,0.0,0.0
-11.438292,0.0,0.0
-11.421653,0.0,0.0
-11.405015,0.0,0.0
-11.388376,0.0,0.0
-11.371738,0.0,0.0
-11.355099,0.0,0.0
-11.33846,0.0,0.0
-11.321822,0.0,0.0
-11.305183,0.0,0.0
-11.288545,0.0,0.0
-11.271906,0.0,0.0
-11.255268,0.0,0.0
-11.238629,0.0,0.0
-11.221991,0.0,0.0
-11.205352,0.0,0.0
-11.188713,0.0,0.0
-11.172075,0.0,0.0
-11.155436,0.0,0.0
-11.138798,0.0,0.0
-11.122159,0.0,0.0
-11.105521,0.0,0.0
-11.088882,0.0,0.0
-11.072244,0.0,0.0
-11.055605,0.0,0.0
-11.038966,0.0,0.0
-11.022328,0.0,0.0
-11.005689,0.0,0.0
-10.989051,0.0,0.0
-10.972412,0.0,0.0
-10.955774,0.0,0.0
-10.939135,0.0,0.0
-10.922497,0.0,0.0
-10.905858,0.0,0.0
-10.889219,0.0,0.0
-10.872581,0.0,0.0
-10.855942,0.0,0.0
-10.839304,3.136479,0.02714
-10.822665,5.584944,0.099882
-10.806027,6.698488,0.200191
-10.789388,8.254777,0.325502
-10.77275,9.257582,0.471554
-10.756111,10.624081,0.636266
-10.739472,11.992642,0.82493
-10.722834,15.179557,1.049526
-10.706195,14.830811,1.308977
-10.689557,14.752874,1.552932
-10.672918,15.880658,1.812296
-10.65628,15.606827,2.082631
-10.639641,21.543158,2.346055
-10.623003,28.677895,2.752403
-10.606364,20.719454,3.135324
-10.589726,32.390036,3.583437
-10.573087,30.466004,4.095826
-10.556448,34.313886,4.620229
-10.53981,36.476263,5.187267
-10.523171,39.691041,5.815628
-10.506533,37.785451,6.46575
-10.489894,33.634316,7.049875
-10.473256,20.866327,7.495329
-10.456617,11.772366,7.757548
-10.439979,11.562527,7.952137
-10.42334,16.854826,8.192389
