Energy (eV),COHP,Int. COHP
-12.334651,0.0,0.0
-12.314242,0.0,0.0
-12.293834,0.0,0.0
-12.273425,0.0,0.0
-12.253016,0.0,0.0
-12.232471,0.0,0.0
-12.212063,0.0,0.0
-12.191654,0.0,0.0
-12.171245,0.0,0.0
-12.150837,0.0,0.0
-12.130428,0.0,0.0
-12.110019,0.0,0.0
-12.08961,0.0,0.0
-12.069202,0.0,0.0
-12.048793,0.0,0.0
-12.028384,0.0,0.0
-12.007976,0.0,0.0
-11.987431,0.0,0.0
-11.967022,0.0,0.0
-11.946614,0.0,0.0
-11.926205,0.0,0.0
-11.905796,0.0,0.0
-11.885387,0.0,0.0
-11.864979,0.0,0.0
-11.84457,0.0,0.0
-11.824161,0.0,0.0
-11.803753,0.0,0.0
-11.783344,0.0,0.0
-11.762935,0.0,0.0
-11.74239,0.0,0.0
-11.721982,0.0,0.0
-11.701573,0.0,0.0
-11.681164,0.0,0.0
-11.660756,0.0,0.0
-11.640347,0.0,0.0
-11.619938,0.0,0.0
-11.59953,0.0,0.0
-11.579121,0.0,0.0
-11.558712,0.0,0.0
-11.538303,0.0,0.0
-11.517895,0.0,0.0
-11.49735,0.0,0.0
-11.476941,0.0,0.0
-11.456533,0.0,0.0
-11.436124,0.0,0.0
-11.415715,0.0,0.0
-11.395306,0.0,0.0
-11.374898,0.0,0.0
-11.354489,0.0,0.0
-11.33408,0.0,0.0
-11.313672,0.0,0.0
-11.293263,0.0,0.0
-11.272854,0.0,0.0
-11.25231,0.0,0.0
-11.231901,0.0,0.0
-11.211492,0.0,0.0
-11.191083,0.0,0.0
-11.170675,0.0,0.0
-11.150266,0.0,0.0
-11.129857,0.0,0.0
-11.109449,0.0,0.0
-11.08904,0.0,0.0
-11.068631,0.0,0.0
-11.048223,0.0,0.0
-11.027814,0.0,0.0
-11.007269,0.0,0.0
-10.98686,0.0,0.0
-10.966452,0.0,0.0
-10.946043,0.0,0.0
-10.925634,0.0,0.0
-10.905226,0.0,0.0
-10.884817,0.0,0.0
-10.864408,0.0,0.0
-10.843999,0.0,0.0
-10.823591,0.0,0.0
-10.803182,0.0,0.0
-10.782773,0.0,0.0
-10.762229,0.212503,0.000725
-10.74182,0.302303,0.005247
-10.721411,0.371875,0.012022
-10.701003,0.456969,0.020596
-10.680594,0.515898,0.030487
-10.660185,0.595785,0.041864
-10.639776,0.744926,0.055274
