Energy (eV),DOS,Intg. DOS
-14.341313,0.0,0.0
-14.324674,0.0,0.0
-14.308036,0.0,0.0
-14.291397,0.0,0.0
-14.274759,0.0,0.0
-14.25812,0.0,0.0
-14.241482,0.0,0.0
-14.224843,0.0,0.0
-14.208204,0.0,0.0
-14.191566,0.0,0.0
-14.174927,0.0,0.0
-14.158289,0.0,0.0
-14.14165,0.0,0.0
-14.125012,0.0,0.0
-14.108373,0.0,0.0
-14.091735,0.0,0.0
-14.075096,0.0,0.0
-14.058457,0.0,0.0
-14.041819,0.0,0.0
-14.02518,0.0,0.0
-14.008542,0.0,0.0
-13.991903,0.0,0.0
-13.975265,0.0,0.0
-13.958626,0.0,0.0
-13.941988,0.0,0.0
-13.925349,0.0,0.0
-13.90871,0.0,0.0
-13.892072,0.0,0.0
-13.875433,0.0,0.0
-13.858795,0.0,0.0
-13.842156,0.0,0.0
-13.825518,0.0,0.0
-13.808879,0.0,0.0
-13.792241,0.0,0.0
-13.775602,0.0,0.0
-13.758963,0.0,0.0
-13.742325,0.0,0.0
-13.725686,0.0,0.0
-13.709048,0.0,0.0
-13.692409,0.0,0.0
-13.675771,0.0,0.0
-13.659132,0.0,0.0
-13.642494,0.0,0.0
-13.625855,0.0,0.0
-13.609216,0.0,0.0
-13.592578,0.0,0.0
-13.575939,0.0,0.0
-13.559301,0.0,0.0
-13.542662,0.0,0.0
-13.526024,0.0,0.0
-13.509385,0.0,0.0
-13.492747,0.0,0.0
-13.476108,0.0,0.0
-13.459469,0.0,0.0
-13.442831,0.0,0.0
-13.426192,0.0,0.0
-13.409554,0.0,0.0
-13.392915,0.0,0.0
-13.376277,0.0,0.0
-13.359638,0.0,0.0
-13.343,0.0,0.0
-13.326361,0.0,0.0
-13.309722,0.0,0.0
-13.293084,0.0,0.0
-13.276445,0.0,0.0
-13.259807,0.0,0.0
-13.243168,0.0,0.0
-13.22653,0.0,0.0
-13.209891,0.0,0.0
-13.193253,0.0,0.0
-13.176614,0.0,0.0
-13.159975,0.0,0.0
-13.143337,0.0,0.0
-13.126698,0.0,0.0
-13.11006,0.0,0.0
-13.093421,0.0,0.0
-13.076783,0.0,0.0
-13.060144,0.0,0.0
-13.043506,0.0,0.0
-13.026867,0.0,0.0
-13.010229,0.0,0.0
-12.99359,0.0,0.0
-12.976951,0.0,0.0
-12.960313,0.0,0.0
-12.943674,0.0,0.0
-12.927036,0.0,0.0
-12.910397,0.0,0.0
-12.893759,0.0,0.0
-12.87712,0.0,0.0
-12.860482,0.0,0.0
-12.843843,0.0,0.0
-12.827204,0.0,0.0
-12.810566,0.0,0.0
-12.793927,0.0,0.0
-12.777289,0.0,0.0
-12.76065,0.0,0.0
-12.744012,0.0,0.0
-12.727373,0.0,0.0
-12.710735,0.0,0.0
-12.694096,0.0,0.0
-12.677457,0.0,0.0
-12.660819,0.0,0.0
-12.64418,0.0,0.0
-12.627542,0.0,0.0
-12.610903,0.0,0.0
-12.594265,0.0,0.0
-12.577626,0.0,0.0
-12.560988,0.0,0.0
-12.544349,0.0,0.0
-12.52771,0.0,0.0
-12.511072,0.0,0.0
-12.494433,0.0,0.0
-12.477795,0.0,0.0
-12.461156,0.0,0.0
-12.444518,0.0,0.0
-12.427879,0.0,0.0
-12.411241,0.0,0.0
-12.394602,0.0,0.0
-12.377963,0.0,0.0
-12.361325,0.0,0.0
